INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
227950650,05/06/2021,23:28:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1010706,243782,40.83576922100008,-73.90439441599993,POINT (-73.90439441599993 40.83576922100008)
236363733,11/16/2021,22:39:00,MANHATTAN,14,0,,false,18-24,M,BLACK,25-44,M,BLACK,988590,213119,40.751646125000036,-73.98433730999993,POINT (-73.98433730999993 40.751646125000036)
238481446,12/31/2021,04:00:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,1007753,235353,40.81264236700008,-73.91509552299993,POINT (-73.91509552299993 40.81264236700008)
226374728,03/24/2021,23:46:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK HISPANIC,1009062,215186,40.757285770000074,-73.91044117199993,POINT (-73.91044117199993 40.757285770000074)
228563310,05/22/2021,07:30:00,BROOKLYN,67,0,,false,25-44,M,BLACK,25-44,M,BLACK,998504,173213,40.64210302800007,-73.94863966699995,POINT (-73.94863966699995 40.64210302800007)
229196266,06/07/2021,02:54:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1010363,182581,40.667789106000036,-73.90587160499997,POINT (-73.90587160499997 40.667789106000036)
227730192,05/04/2021,15:00:00,BRONX,41,0,,false,,,,18-24,M,WHITE HISPANIC,1013070,238703,40.82182142700003,-73.89587318699995,POINT (-73.89587318699995 40.82182142700003)
236131896,11/10/2021,19:50:00,BROOKLYN,63,0,,false,18-24,M,BLACK,25-44,M,BLACK,1003156,170626,40.634993558000076,-73.93188425999993,POINT (-73.93188425999993 40.634993558000076)
231941264,08/06/2021,17:45:00,QUEENS,105,0,,false,,,,<18,M,BLACK,1051040,181181,40.66373301500005,-73.75925712699996,POINT (-73.75925712699996 40.66373301500005)
230234503,06/29/2021,19:14:00,QUEENS,102,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1021828,190928,40.69065847000007,-73.86449709799997,POINT (-73.86449709799997 40.69065847000007)
234101077,09/24/2021,23:10:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1002802,220836,40.77280890800005,-73.93302138299998,POINT (-73.93302138299998 40.77280890800005)
234482343,10/04/2021,16:07:00,BRONX,52,0,,false,,,,18-24,M,BLACK HISPANIC,1017495,261044,40.88312524200006,-73.87977465099993,POINT (-73.87977465099993 40.88312524200006)
234613227,10/06/2021,20:21:00,MANHATTAN,28,0,,false,<18,M,BLACK,<18,M,BLACK,996674,232475,40.80476557900005,-73.95512435799998,POINT (-73.95512435799998 40.80476557900005)
236246540,11/13/2021,21:10:00,MANHATTAN,23,0,,false,18-24,M,BLACK,25-44,M,BLACK,998942,229695,40.797131759000074,-73.94693813299993,POINT (-73.94693813299993 40.797131759000074)
237908431,12/15/2021,20:36:00,QUEENS,110,0,,false,,,,25-44,M,BLACK,1021926,207874,40.73717073000005,-73.86404887999998,POINT (-73.86404887999998 40.73717073000005)
233080845,09/02/2021,17:42:00,BRONX,41,0,,false,<18,M,BLACK,<18,M,BLACK,1014604,238800,40.82208252700008,-73.89033032599998,POINT (-73.89033032599998 40.82208252700008)
226445225,04/02/2021,13:20:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,false,<18,M,BLACK,<18,M,BLACK,961580,163524,40.61549122300004,-74.08165622999996,POINT (-74.08165622999996 40.61549122300004)
231369853,07/26/2021,09:45:00,BRONX,40,0,,false,25-44,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,1010281,237614,40.818841089000045,-73.90595421499995,POINT (-73.90595421499995 40.818841089000045)
237012947,11/27/2021,08:23:00,BRONX,48,0,,false,18-24,M,BLACK,25-44,M,BLACK,1014022,251201,40.85612162700004,-73.89237808299998,POINT (-73.89237808299998 40.85612162700004)
222932690,01/11/2021,13:00:00,BROOKLYN,69,0,,false,18-24,M,BLACK,18-24,M,BLACK,1007787,173500,40.642870978000076,-73.91518902799999,POINT (-73.91518902799999 40.642870978000076)
238238212,12/23/2021,04:05:00,QUEENS,114,0,BAR/NIGHT CLUB,true,,,,25-44,F,WHITE HISPANIC,1009215,219725,40.769743719000076,-73.90987205399993,POINT (-73.90987205399993 40.769743719000076)
225295736,03/07/2021,06:15:00,BROOKLYN,75,0,,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1020492,187865,40.68225681500007,-73.86933111399996,POINT (-73.86933111399996 40.68225681500007)
232978772,08/31/2021,23:53:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,WHITE,18-24,M,BLACK,1002785,230463,40.799232486000044,-73.93305619799997,POINT (-73.93305619799997 40.799232486000044)
227344441,04/24/2021,22:39:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,997321,177773,40.65462106600006,-73.95289356199999,POINT (-73.95289356199999 40.65462106600006)
222526452,01/01/2021,01:15:00,QUEENS,114,0,,false,,,,18-24,M,BLACK,1000987,215924,40.75933036200007,-73.93958647999993,POINT (-73.93958647999993 40.75933036200007)
228258634,05/15/2021,20:30:00,BRONX,44,0,,false,,,,18-24,M,BLACK,1004675,244782,40.83852993700003,-73.92618626499996,POINT (-73.92618626499996 40.83852993700003)
234268729,09/29/2021,12:50:00,BRONX,48,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1016838,250252,40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
230418795,07/02/2021,19:34:00,BRONX,41,0,,true,25-44,M,BLACK,18-24,F,BLACK,1013336,238224,40.820505836000045,-73.89491419199999,POINT (-73.89491419199999 40.820505836000045)
226949679,04/14/2021,12:00:00,BRONX,48,0,COMMERCIAL BLDG,false,18-24,M,BLACK,25-44,M,BLACK,1013250,249437,40.85128254400007,-73.89517642899995,POINT (-73.89517642899995 40.85128254400007)
232592200,08/21/2021,06:17:00,BRONX,42,0,,false,,,,25-44,M,BLACK,1015731,240807,40.82758722300008,-73.88624898499995,POINT (-73.88624898499995 40.82758722300008)
223198984,01/17/2021,01:07:00,BRONX,42,0,,true,25-44,M,BLACK,25-44,M,BLACK,1012728,246347,40.842803108000055,-73.89707640099994,POINT (-73.89707640099994 40.842803108000055)
230562012,07/07/2021,16:20:00,QUEENS,110,0,,true,18-24,M,WHITE,<18,M,WHITE HISPANIC,1020380,212045,40.748625524000026,-73.86960515699997,POINT (-73.86960515699997 40.748625524000026)
234143773,09/27/2021,10:20:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,,,,45-64,M,BLACK,1003553,181953,40.666082852000045,-73.93042147799997,POINT (-73.93042147799997 40.666082852000045)
232924796,08/30/2021,17:37:00,BRONX,41,0,,false,,,,18-24,M,BLACK,1014782,240037,40.82547712500008,-73.88968157199997,POINT (-73.88968157199997 40.82547712500008)
227266591,04/22/2021,22:45:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,<18,M,BLACK,990906,192169,40.69414199700003,-73.97599900399997,POINT (-73.97599900399997 40.69414199700003)
225275547,03/07/2021,01:50:00,BROOKLYN,67,0,HOSPITAL,true,18-24,M,BLACK,18-24,M,BLACK,1008789,177637,40.654223423000076,-73.91156340899995,POINT (-73.91156340899995 40.654223423000076)
226597466,04/06/2021,00:23:00,BRONX,48,0,,false,,,,18-24,M,BLACK,1016581,247479,40.84589684700006,-73.88314546499998,POINT (-73.88314546499998 40.84589684700006)
228918107,05/31/2021,17:37:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1000001,238478,40.821236836000026,-73.94309272199997,POINT (-73.94309272199997 40.821236836000026)
224465139,02/16/2021,14:10:00,BRONX,42,0,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK,1015667,243850,40.83593960600007,-73.88646598899999,POINT (-73.88646598899999 40.83593960600007)
234756598,10/08/2021,18:01:00,BRONX,52,0,,false,,,,<18,M,BLACK HISPANIC,1009868,253126,40.86141820300003,-73.90738708899994,POINT (-73.90738708899994 40.86141820300003)
225602529,03/14/2021,05:00:00,BRONX,44,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1006490,244533,40.837842121000044,-73.91962775199994,POINT (-73.91962775199994 40.837842121000044)
229822333,06/19/2021,23:29:00,BROOKLYN,67,0,,false,,,,45-64,M,BLACK,1005950,179753,40.660038790000044,-73.92178829099998,POINT (-73.92178829099998 40.660038790000044)
229575347,06/15/2021,14:20:00,QUEENS,102,0,,false,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1024549,191727,40.69283956700008,-73.85468054799998,POINT (-73.85468054799998 40.69283956700008)
229542172,06/14/2021,21:20:00,QUEENS,103,0,,false,25-44,M,BLACK,18-24,M,BLACK,1041409,193095,40.696501571000056,-73.79387084199995,POINT (-73.79387084199995 40.696501571000056)
233307769,09/08/2021,23:48:00,BRONX,46,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1012119,252873,40.86071697500005,-73.89925031699994,POINT (-73.89925031699994 40.86071697500005)
237044705,11/28/2021,10:52:00,BRONX,48,0,,false,,,,25-44,M,BLACK,1016031,249137,40.85044956300004,-73.88512550399997,POINT (-73.88512550399997 40.85044956300004)
233799737,09/20/2021,04:05:00,MANHATTAN,34,0,,true,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1006294,252944,40.86092831600007,-73.920308429,POINT (-73.920308429 40.86092831600007)
231186870,07/21/2021,15:12:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,1004632,176969,40.65240045300004,-73.92654715999998,POINT (-73.92654715999998 40.65240045300004)
227950663,05/08/2021,03:05:00,BRONX,41,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1015849,233172,40.806630883000025,-73.88585855399998,POINT (-73.88585855399998 40.806630883000025)
232263466,08/13/2021,03:56:00,QUEENS,106,0,,false,,,,18-24,F,BLACK,1035200,190461,40.68930978800007,-73.81628200299998,POINT (-73.81628200299998 40.68930978800007)
232888017,08/29/2021,17:44:00,QUEENS,106,0,GAS STATION,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1028502,187094,40.68010417800008,-73.840456224,POINT (-73.840456224 40.68010417800008)
232978775,08/31/2021,19:10:00,BROOKLYN,67,0,,false,,,,65+,F,BLACK,1003288,176712,40.65169803500004,-73.93139149799998,POINT (-73.93139149799998 40.65169803500004)
233765080,09/18/2021,05:10:00,BRONX,47,0,,false,,,,25-44,M,BLACK,1023551,263366,40.88947350500007,-73.85786021699995,POINT (-73.85786021699995 40.88947350500007)
223928178,02/03/2021,21:45:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,25-44,M,BLACK,1007373,232752,40.80550434700007,-73.91647725199994,POINT (-73.91647725199994 40.80550434700007)
228254685,05/14/2021,19:22:00,QUEENS,106,0,GROCERY/BODEGA,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1035369,187840,40.68211478300003,-73.81569249699999,POINT (-73.81569249699999 40.68211478300003)
231326978,07/25/2021,02:39:00,BROOKLYN,77,0,,false,,,,18-24,M,WHITE,1003043,183948,40.671559778000066,-73.93225427199997,POINT (-73.93225427199997 40.671559778000066)
235116948,10/17/2021,20:23:00,BRONX,44,0,,false,,,,45-64,M,WHITE HISPANIC,1004753,240160,40.82584369800003,-73.92591850199994,POINT (-73.92591850199994 40.82584369800003)
236170276,11/11/2021,23:04:00,QUEENS,109,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1039656,215652,40.75842603500007,-73.80000688499997,POINT (-73.80000688499997 40.75842603500007)
226495969,04/04/2021,03:58:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,1051328,190586,40.68954534800002,-73.75812543199999,POINT (-73.75812543199999 40.68954534800002)
229091710,06/03/2021,23:30:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,999645,195120,40.702230918000055,-73.94447824399998,POINT (-73.94447824399998 40.702230918000055)
230015421,06/24/2021,00:40:00,QUEENS,113,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,1044582,188312,40.68335231200007,-73.78247103499997,POINT (-73.78247103499997 40.68335231200007)
233080844,09/02/2021,22:50:00,STATEN ISLAND,122,0,,false,,,,25-44,M,BLACK,955803,152242,40.58450777000007,-74.10241680399997,POINT (-74.10241680399997 40.58450777000007)
236439863,11/18/2021,07:52:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1006534,184189,40.672213171000074,-73.91966872299997,POINT (-73.91966872299997 40.672213171000074)
234208386,09/28/2021,13:28:00,QUEENS,105,0,PVT HOUSE,false,18-24,M,BLACK,18-24,M,BLACK,1055375,186365,40.67792811600003,-73.74357702299993,POINT (-73.74357702299993 40.67792811600003)
237508167,12/07/2021,21:10:00,BRONX,48,0,MULTI DWELL - APT BUILD,true,,,,25-44,M,WHITE HISPANIC,1013928,248058,40.84749534600007,-73.89273179899999,POINT (-73.89273179899999 40.84749534600007)
233471984,08/11/2021,19:27:00,BRONX,47,0,COMMERCIAL BLDG,false,25-44,M,BLACK,25-44,M,BLACK,1027797,263072,40.88864663800007,-73.84250551099996,POINT (-73.84250551099996 40.88864663800007)
227647474,05/02/2021,02:00:00,MANHATTAN,24,0,,false,,,,18-24,M,BLACK,993480,230424,40.79914005900008,-73.96666431799997,POINT (-73.96666431799997 40.79914005900008)
230421165,07/02/2021,02:19:00,BROOKLYN,79,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1000382,192387,40.69472815800003,-73.94182674699994,POINT (-73.94182674699994 40.69472815800003)
232390408,08/17/2021,22:20:00,BROOKLYN,73,0,GROCERY/BODEGA,false,,,,25-44,M,BLACK,1010184,182785,40.66834956600008,-73.90651606299997,POINT (-73.90651606299997 40.66834956600008)
222563766,01/03/2021,21:21:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,1005947,235372,40.81269913700004,-73.92161973599997,POINT (-73.92161973599997 40.81269913700004)
233172869,09/05/2021,04:20:00,BRONX,47,0,,false,,,,25-44,M,BLACK,1026055,269635,40.90666837700008,-73.84876478999998,POINT (-73.84876478999998 40.90666837700008)
233942904,09/22/2021,20:18:00,BROOKLYN,67,0,,false,,,,<18,M,BLACK,1004233,181497,40.66482972400007,-73.92797168999994,POINT (-73.92797168999994 40.66482972400007)
231246225,07/22/2021,06:32:00,MANHATTAN,34,0,GROCERY/BODEGA,true,25-44,F,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1005596,254339,40.86475888300004,-73.92282737999993,POINT (-73.92282737999993 40.86475888300004)
228672737,05/25/2021,18:01:00,BRONX,48,0,,true,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1013843,247870,40.846979627000046,-73.89303985699996,POINT (-73.89303985699996 40.846979627000046)
235462109,10/25/2021,03:39:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,1005081,189004,40.68543279100004,-73.92489183099997,POINT (-73.92489183099997 40.68543279100004)
237392755,12/05/2021,14:50:00,BRONX,52,0,,true,,,,45-64,M,BLACK,1017478,256069,40.86947047700004,-73.87986080399996,POINT (-73.87986080399996 40.86947047700004)
227950653,05/07/2021,01:10:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,false,<18,M,BLACK,<18,F,WHITE HISPANIC,993691,172242,40.63944427800004,-73.96598381899997,POINT (-73.96598381899997 40.63944427800004)
229946094,06/22/2021,00:50:00,BRONX,42,0,,false,,,,18-24,F,BLACK,1009026,239040,40.82275866500004,-73.91048312899994,POINT (-73.91048312899994 40.82275866500004)
230713945,07/10/2021,08:54:00,BRONX,40,0,,false,18-24,M,BLACK,<18,M,BLACK,1009347,237072,40.81735615500003,-73.90933068199998,POINT (-73.90933068199998 40.81735615500003)
223102547,01/14/2021,18:27:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,1013371,182884,40.66861139100007,-73.89502733299997,POINT (-73.89502733299997 40.66861139100007)
235428527,10/22/2021,18:46:00,BRONX,52,0,,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1018438,259932,40.880069548000044,-73.87637007799998,POINT (-73.87637007799998 40.880069548000044)
232390407,08/17/2021,13:00:00,BRONX,41,0,COMMERCIAL BLDG,true,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1015966,235235,40.812292824000046,-73.885426178,POINT (-73.885426178 40.812292824000046)
233765081,09/17/2021,14:23:00,MANHATTAN,34,0,,false,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1005772,254642,40.86559009900003,-73.92219009899996,POINT (-73.92219009899996 40.86559009900003)
231005015,07/17/2021,01:13:00,BROOKLYN,83,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1009743,191336,40.69182139400005,-73.90807340699997,POINT (-73.90807340699997 40.69182139400005)
234396303,10/02/2021,01:00:00,BROOKLYN,79,0,,false,,,,25-44,M,WHITE HISPANIC,996199,189704,40.68737057700002,-73.956916102,POINT (-73.956916102 40.68737057700002)
229824436,06/18/2021,19:10:00,BRONX,46,0,,false,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1010591,250447,40.85406302600006,-73.90478382299993,POINT (-73.90478382299993 40.85406302600006)
231974218,08/09/2021,01:06:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1006343,234270,40.80967347200004,-73.92019278899994,POINT (-73.92019278899994 40.80967347200004)
231965060,08/07/2021,23:18:00,BROOKLYN,75,0,,true,18-24,M,BLACK,25-44,M,BLACK,1013807,180663,40.66251379700003,-73.893465398,POINT (-73.893465398 40.66251379700003)
227344212,04/25/2021,17:32:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,983439,185086,40.674703240000035,-74.00292516799993,POINT (-74.00292516799993 40.674703240000035)
236761013,11/21/2021,16:56:00,STATEN ISLAND,120,0,GROCERY/BODEGA,true,45-64,M,BLACK HISPANIC,18-24,M,BLACK,960176,174920,40.64676712100004,-74.08675392999999,POINT (-74.08675392999999 40.64676712100004)
237278625,12/02/2021,19:50:00,MANHATTAN,25,0,GROCERY/BODEGA,true,,,,18-24,M,WHITE HISPANIC,1001190,230589,40.79958152300003,-73.93881674599999,POINT (-73.93881674599999 40.79958152300003)
230482150,07/05/2021,02:15:00,BRONX,40,0,,false,,,,18-24,M,WHITE HISPANIC,1005212,233366,40.80719499800006,-73.92428122899997,POINT (-73.92428122899997 40.80719499800006)
224817846,02/24/2021,20:17:00,BRONX,46,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1009301,248633,40.84908789100007,-73.90945369899998,POINT (-73.90945369899998 40.84908789100007)
227384587,04/26/2021,14:10:00,MANHATTAN,19,0,,true,18-24,M,BLACK,18-24,M,BLACK,997492,225463,40.785518350000075,-73.95218346199994,POINT (-73.95218346199994 40.785518350000075)
232265326,08/14/2021,12:50:00,BRONX,42,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1012880,241536,40.82959782000006,-73.89654757799997,POINT (-73.89654757799997 40.82959782000006)
225662333,03/15/2021,22:12:00,MANHATTAN,25,0,,true,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1002710,229592,40.796841984000025,-73.93332947899995,POINT (-73.93332947899995 40.796841984000025)
225297069,03/07/2021,21:17:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,995792,178767,40.65735150300002,-73.95840237599998,POINT (-73.95840237599998 40.65735150300002)
238104587,12/20/2021,17:07:00,MANHATTAN,26,0,,false,,,,25-44,M,BLACK,998641,236979,40.81712482300003,-73.94800964599993,POINT (-73.94800964599993 40.81712482300003)
233828558,09/20/2021,19:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1022040,240165,40.825800379000036,-73.86345588999995,POINT (-73.86345588999995 40.825800379000036)
232632360,08/23/2021,22:25:00,BRONX,40,0,,true,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,1007772,238761,40.82199631700007,-73.91501493999993,POINT (-73.91501493999993 40.82199631700007)
233634539,09/16/2021,05:15:00,BROOKLYN,79,0,,true,25-44,M,BLACK,25-44,M,BLACK,1001523,192971,40.696328949000076,-73.93771061299998,POINT (-73.93771061299998 40.696328949000076)
230741370,07/11/2021,23:36:00,BRONX,46,0,,true,18-24,M,BLACK,<18,M,BLACK HISPANIC,1011780,248719,40.84931655400004,-73.90049291699995,POINT (-73.90049291699995 40.84931655400004)
225601140,03/13/2021,03:50:00,BROOKLYN,90,0,BAR/NIGHT CLUB,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1001951,195081,40.70211956100008,-73.93616159099997,POINT (-73.93616159099997 40.70211956100008)
233430862,09/11/2021,02:38:00,BROOKLYN,77,0,,false,,,,45-64,M,BLACK,995908,183618,40.67066627200006,-73.95797590799998,POINT (-73.95797590799998 40.67066627200006)
231866064,08/05/2021,22:10:00,BRONX,44,0,GROCERY/BODEGA,false,,,,18-24,M,BLACK,1006609,241838,40.83044482400004,-73.91920667799997,POINT (-73.91920667799997 40.83044482400004)
232862314,08/28/2021,08:04:00,BROOKLYN,69,0,,false,,,,25-44,M,BLACK,1009230,171596,40.637640955000045,-73.90999642499997,POINT (-73.90999642499997 40.637640955000045)
227641046,04/30/2021,19:30:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1009726,182306,40.66703614800008,-73.908168844,POINT (-73.908168844 40.66703614800008)
238004075,12/17/2021,22:13:00,BROOKLYN,69,0,GROCERY/BODEGA,true,25-44,M,BLACK,25-44,M,BLACK,1011203,174515,40.64564719600002,-73.90287588699994,POINT (-73.90287588699994 40.64564719600002)
227130667,04/20/2021,04:23:00,BROOKLYN,73,0,,true,25-44,M,BLACK,45-64,M,BLACK,1010531,178237,40.655865292000044,-73.90528294499995,POINT (-73.90528294499995 40.655865292000044)
233172873,09/03/2021,19:08:00,BRONX,43,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1024458,243524,40.83500918400005,-73.85469888099993,POINT (-73.85469888099993 40.83500918400005)
222990833,01/12/2021,22:12:00,BROOKLYN,69,0,,false,18-24,M,BLACK,18-24,M,BLACK,1012580,172896,40.64119909400005,-73.89792064799997,POINT (-73.89792064799997 40.64119909400005)
230611230,07/08/2021,22:29:00,BROOKLYN,83,0,,false,,,,18-24,M,BLACK,1009333,191223,40.69151240700006,-73.90955229099995,POINT (-73.90955229099995 40.69151240700006)
235914468,11/05/2021,02:13:00,BROOKLYN,72,0,,false,,,,25-44,M,BLACK HISPANIC,979467,173170,40.64199517800005,-74.017236111,POINT (-74.017236111 40.64199517800005)
238344171,12/27/2021,14:41:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,998588,172194,40.639305956000044,-73.94833915399995,POINT (-73.94833915399995 40.639305956000044)
230418794,07/02/2021,23:41:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,1000382,192387,40.69472815800003,-73.94182674699994,POINT (-73.94182674699994 40.69472815800003)
